,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward,timestamp,Unnamed: 0,win,loss,win_percentage,tie,loss_percentage,tie_percentage
17480,W_stay_L_up_T_down,choose_hypothesis_gpt4o,45,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17481,W_stay_L_up_T_down,choose_hypothesis_gpt4o,46,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17482,W_stay_L_up_T_down,choose_hypothesis_gpt4o,47,rock,rock,0,0,2024-11-01_22-25-07,,False,False,0.5766666666666667,True,0.3533333333333333,0.07
17483,W_stay_L_up_T_down,choose_hypothesis_gpt4o,48,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17484,W_stay_L_up_T_down,choose_hypothesis_gpt4o,49,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17485,W_stay_L_up_T_down,choose_hypothesis_gpt4o,50,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17486,W_stay_L_up_T_down,choose_hypothesis_gpt4o,51,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17487,W_stay_L_up_T_down,choose_hypothesis_gpt4o,52,scissors,scissors,0,0,2024-11-01_22-25-07,,False,False,0.5766666666666667,True,0.3533333333333333,0.07
17488,W_stay_L_up_T_down,choose_hypothesis_gpt4o,53,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17489,W_stay_L_up_T_down,choose_hypothesis_gpt4o,54,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17490,W_stay_L_up_T_down,choose_hypothesis_gpt4o,55,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17491,W_stay_L_up_T_down,choose_hypothesis_gpt4o,56,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17492,W_stay_L_up_T_down,choose_hypothesis_gpt4o,57,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17493,W_stay_L_up_T_down,choose_hypothesis_gpt4o,58,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17494,W_stay_L_up_T_down,choose_hypothesis_gpt4o,59,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17495,W_stay_L_up_T_down,choose_hypothesis_gpt4o,60,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17496,W_stay_L_up_T_down,choose_hypothesis_gpt4o,61,paper,paper,0,0,2024-11-01_22-25-07,,False,False,0.5766666666666667,True,0.3533333333333333,0.07
17497,W_stay_L_up_T_down,choose_hypothesis_gpt4o,62,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17498,W_stay_L_up_T_down,choose_hypothesis_gpt4o,63,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17499,W_stay_L_up_T_down,choose_hypothesis_gpt4o,64,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17500,W_stay_L_up_T_down,choose_hypothesis_gpt4o,65,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17501,W_stay_L_up_T_down,choose_hypothesis_gpt4o,66,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17502,W_stay_L_up_T_down,choose_hypothesis_gpt4o,67,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17503,W_stay_L_up_T_down,choose_hypothesis_gpt4o,68,rock,rock,0,0,2024-11-01_22-25-07,,False,False,0.5766666666666667,True,0.3533333333333333,0.07
17504,W_stay_L_up_T_down,choose_hypothesis_gpt4o,69,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17505,W_stay_L_up_T_down,choose_hypothesis_gpt4o,70,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17506,W_stay_L_up_T_down,choose_hypothesis_gpt4o,71,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17507,W_stay_L_up_T_down,choose_hypothesis_gpt4o,72,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17508,W_stay_L_up_T_down,choose_hypothesis_gpt4o,73,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17509,W_stay_L_up_T_down,choose_hypothesis_gpt4o,74,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17510,W_stay_L_up_T_down,choose_hypothesis_gpt4o,75,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17511,W_stay_L_up_T_down,choose_hypothesis_gpt4o,76,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17512,W_stay_L_up_T_down,choose_hypothesis_gpt4o,77,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17513,W_stay_L_up_T_down,choose_hypothesis_gpt4o,78,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17514,W_stay_L_up_T_down,choose_hypothesis_gpt4o,79,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17515,W_stay_L_up_T_down,choose_hypothesis_gpt4o,80,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17516,W_stay_L_up_T_down,choose_hypothesis_gpt4o,81,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17517,W_stay_L_up_T_down,choose_hypothesis_gpt4o,82,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17518,W_stay_L_up_T_down,choose_hypothesis_gpt4o,83,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17519,W_stay_L_up_T_down,choose_hypothesis_gpt4o,84,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17520,W_stay_L_up_T_down,choose_hypothesis_gpt4o,85,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17521,W_stay_L_up_T_down,choose_hypothesis_gpt4o,86,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17522,W_stay_L_up_T_down,choose_hypothesis_gpt4o,87,rock,rock,0,0,2024-11-01_22-25-07,,False,False,0.5766666666666667,True,0.3533333333333333,0.07
17523,W_stay_L_up_T_down,choose_hypothesis_gpt4o,88,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17524,W_stay_L_up_T_down,choose_hypothesis_gpt4o,89,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17525,W_stay_L_up_T_down,choose_hypothesis_gpt4o,90,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17526,W_stay_L_up_T_down,choose_hypothesis_gpt4o,91,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17527,W_stay_L_up_T_down,choose_hypothesis_gpt4o,92,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17528,W_stay_L_up_T_down,choose_hypothesis_gpt4o,93,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17529,W_stay_L_up_T_down,choose_hypothesis_gpt4o,94,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17530,W_stay_L_up_T_down,choose_hypothesis_gpt4o,95,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17531,W_stay_L_up_T_down,choose_hypothesis_gpt4o,96,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17532,W_stay_L_up_T_down,choose_hypothesis_gpt4o,97,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17533,W_stay_L_up_T_down,choose_hypothesis_gpt4o,98,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17534,W_stay_L_up_T_down,choose_hypothesis_gpt4o,99,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17535,W_stay_L_up_T_down,choose_hypothesis_gpt4o,100,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17536,W_stay_L_up_T_down,choose_hypothesis_gpt4o,101,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17537,W_stay_L_up_T_down,choose_hypothesis_gpt4o,102,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17538,W_stay_L_up_T_down,choose_hypothesis_gpt4o,103,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17539,W_stay_L_up_T_down,choose_hypothesis_gpt4o,104,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17540,W_stay_L_up_T_down,choose_hypothesis_gpt4o,105,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17541,W_stay_L_up_T_down,choose_hypothesis_gpt4o,106,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17542,W_stay_L_up_T_down,choose_hypothesis_gpt4o,107,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17543,W_stay_L_up_T_down,choose_hypothesis_gpt4o,108,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17544,W_stay_L_up_T_down,choose_hypothesis_gpt4o,109,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17545,W_stay_L_up_T_down,choose_hypothesis_gpt4o,110,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17546,W_stay_L_up_T_down,choose_hypothesis_gpt4o,111,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17547,W_stay_L_up_T_down,choose_hypothesis_gpt4o,112,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17548,W_stay_L_up_T_down,choose_hypothesis_gpt4o,113,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17549,W_stay_L_up_T_down,choose_hypothesis_gpt4o,114,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17550,W_stay_L_up_T_down,choose_hypothesis_gpt4o,115,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17551,W_stay_L_up_T_down,choose_hypothesis_gpt4o,116,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17552,W_stay_L_up_T_down,choose_hypothesis_gpt4o,117,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17553,W_stay_L_up_T_down,choose_hypothesis_gpt4o,118,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17554,W_stay_L_up_T_down,choose_hypothesis_gpt4o,119,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17555,W_stay_L_up_T_down,choose_hypothesis_gpt4o,120,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17556,W_stay_L_up_T_down,choose_hypothesis_gpt4o,121,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17557,W_stay_L_up_T_down,choose_hypothesis_gpt4o,122,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17558,W_stay_L_up_T_down,choose_hypothesis_gpt4o,123,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17559,W_stay_L_up_T_down,choose_hypothesis_gpt4o,124,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17560,W_stay_L_up_T_down,choose_hypothesis_gpt4o,125,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17561,W_stay_L_up_T_down,choose_hypothesis_gpt4o,126,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17562,W_stay_L_up_T_down,choose_hypothesis_gpt4o,127,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17563,W_stay_L_up_T_down,choose_hypothesis_gpt4o,128,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17564,W_stay_L_up_T_down,choose_hypothesis_gpt4o,129,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17565,W_stay_L_up_T_down,choose_hypothesis_gpt4o,130,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17566,W_stay_L_up_T_down,choose_hypothesis_gpt4o,131,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17567,W_stay_L_up_T_down,choose_hypothesis_gpt4o,132,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17568,W_stay_L_up_T_down,choose_hypothesis_gpt4o,133,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17569,W_stay_L_up_T_down,choose_hypothesis_gpt4o,134,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17570,W_stay_L_up_T_down,choose_hypothesis_gpt4o,135,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17571,W_stay_L_up_T_down,choose_hypothesis_gpt4o,136,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17572,W_stay_L_up_T_down,choose_hypothesis_gpt4o,137,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17573,W_stay_L_up_T_down,choose_hypothesis_gpt4o,138,paper,paper,0,0,2024-11-01_22-25-07,,False,False,0.5766666666666667,True,0.3533333333333333,0.07
17574,W_stay_L_up_T_down,choose_hypothesis_gpt4o,139,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17575,W_stay_L_up_T_down,choose_hypothesis_gpt4o,140,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17576,W_stay_L_up_T_down,choose_hypothesis_gpt4o,141,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17577,W_stay_L_up_T_down,choose_hypothesis_gpt4o,142,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17578,W_stay_L_up_T_down,choose_hypothesis_gpt4o,143,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17579,W_stay_L_up_T_down,choose_hypothesis_gpt4o,144,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17580,W_stay_L_up_T_down,choose_hypothesis_gpt4o,145,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17581,W_stay_L_up_T_down,choose_hypothesis_gpt4o,146,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17582,W_stay_L_up_T_down,choose_hypothesis_gpt4o,147,paper,paper,0,0,2024-11-01_22-25-07,,False,False,0.5766666666666667,True,0.3533333333333333,0.07
17583,W_stay_L_up_T_down,choose_hypothesis_gpt4o,148,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17584,W_stay_L_up_T_down,choose_hypothesis_gpt4o,149,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17585,W_stay_L_up_T_down,choose_hypothesis_gpt4o,150,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17586,W_stay_L_up_T_down,choose_hypothesis_gpt4o,151,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17587,W_stay_L_up_T_down,choose_hypothesis_gpt4o,152,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17588,W_stay_L_up_T_down,choose_hypothesis_gpt4o,153,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17589,W_stay_L_up_T_down,choose_hypothesis_gpt4o,154,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17590,W_stay_L_up_T_down,choose_hypothesis_gpt4o,155,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17591,W_stay_L_up_T_down,choose_hypothesis_gpt4o,156,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17592,W_stay_L_up_T_down,choose_hypothesis_gpt4o,157,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17593,W_stay_L_up_T_down,choose_hypothesis_gpt4o,158,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17594,W_stay_L_up_T_down,choose_hypothesis_gpt4o,159,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17595,W_stay_L_up_T_down,choose_hypothesis_gpt4o,160,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17596,W_stay_L_up_T_down,choose_hypothesis_gpt4o,161,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17597,W_stay_L_up_T_down,choose_hypothesis_gpt4o,162,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17598,W_stay_L_up_T_down,choose_hypothesis_gpt4o,163,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17599,W_stay_L_up_T_down,choose_hypothesis_gpt4o,164,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17600,W_stay_L_up_T_down,choose_hypothesis_gpt4o,165,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17601,W_stay_L_up_T_down,choose_hypothesis_gpt4o,166,paper,rock,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17602,W_stay_L_up_T_down,choose_hypothesis_gpt4o,167,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17603,W_stay_L_up_T_down,choose_hypothesis_gpt4o,168,scissors,rock,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17604,W_stay_L_up_T_down,choose_hypothesis_gpt4o,169,rock,scissors,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
17605,W_stay_L_up_T_down,choose_hypothesis_gpt4o,170,rock,paper,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17606,W_stay_L_up_T_down,choose_hypothesis_gpt4o,171,paper,scissors,-1,3,2024-11-01_22-25-07,,True,False,0.5766666666666667,False,0.3533333333333333,0.07
17607,W_stay_L_up_T_down,choose_hypothesis_gpt4o,172,scissors,paper,3,-1,2024-11-01_22-25-07,,False,True,0.5766666666666667,False,0.3533333333333333,0.07
